"state","month","yrmo","avgt"
"Washington"," June","201306",58.7
"Washington"," June","201406",58.3
"Washington"," June","201506",65.5
"Washington"," June","201606",59.9
"Washington"," July","200107",63.5
"Washington"," July","200207",66.1
"Washington"," July","200307",67.5
"Washington"," July","200407",67.3
"Washington"," July","200507",65.1
"Washington"," July","200607",67.5
"Washington"," July","200707",68.1
"Washington"," July","200807",64.4
"Washington"," July","200907",67.5
"Washington"," July","201007",64.2
"Washington"," July","201107",61
"Washington"," July","201207",65.2
"Washington"," July","201307",67.2
"Washington"," July","201407",68.6
"Washington"," July","201507",68.6
"Washington"," July","201607",63.7
"Washington"," August","200108",66
"Washington"," August","200208",63.6
"Washington"," August","200308",65.9
"Washington"," August","200408",67
"Washington"," August","200508",65.8
"Washington"," August","200608",64.2
"Washington"," August","200708",63.3
"Washington"," August","200808",64
"Washington"," August","200908",65.4
"Washington"," August","201008",63.5
"Washington"," August","201108",64.9
"Washington"," August","201208",66.2
"Washington"," August","201308",66.2
"Washington"," August","201408",67.3
"Washington"," August","201508",66.6
"Washington"," August","201608",65.9
"Washington"," September","200109",59.8
"Washington"," September","200209",57.5
"Washington"," September","200309",60
"Washington"," September","200409",56.1
"Washington"," September","200509",55.7
"Washington"," September","200609",58.8
"Washington"," September","200709",56.7
"Washington"," September","200809",57.8
"Washington"," September","200909",59.9
"Washington"," September","201009",57.1
"Washington"," September","201109",61
"Washington"," September","201209",59.7
"Washington"," September","201309",59.7
"Washington"," September","201409",59.9
"Washington"," September","201509",56.2
"Washington"," September","201609",56.5
"Washington"," October","200110",45.7
"Washington"," October","200210",45.5
"Washington"," October","200310",50.7
"Washington"," October","200410",48.5
"Washington"," October","200510",48.4
"Washington"," October","200610",47
"Washington"," October","200710",45.6
"Washington"," October","200810",46.6
"Washington"," October","200910",44.2
"Washington"," October","201010",48.6
"Washington"," October","201110",47.2
"Washington"," October","201210",47.4
"Washington"," October","201310",46.1
"Washington"," October","201410",51.9
"Washington"," October","201510",52.4
"Washington"," October","201610",47.4
"Washington"," November","200111",39.7
"Washington"," November","200211",39.2
"Washington"," November","200311",33.3
"Washington"," November","200411",38.1
"Washington"," November","200511",35.7
"Washington"," November","200611",36.1
"Washington"," November","200711",36.4
"Washington"," November","200811",40.2
"Washington"," November","200911",38
"Washington"," November","201011",34.8
"Washington"," November","201111",35.3
"Washington"," November","201211",39
"Washington"," November","201311",36.7
"Washington"," November","201411",36.3
"Washington"," November","201511",36
"Washington"," November","201611",43.1
"Washington"," December","200112",31.8
"Washington"," December","200212",34.6
"Washington"," December","200312",31.6
"Washington"," December","200412",34.5
"Washington"," December","200512",29.4
"Washington"," December","200612",30.5
"Washington"," December","200712",30.5
"Washington"," December","200812",26.2
"Washington"," December","200912",26.6
"Washington"," December","201012",31.9
"Washington"," December","201112",31
"Washington"," December","201212",32.5
"Washington"," December","201312",28.2
"Washington"," December","201412",34.2
"Washington"," December","201512",32.1
"Washington"," December","201612",26.2
"West Virginia"," January","200101",29.4
"West Virginia"," January","200201",35
"West Virginia"," January","200301",25.5
"West Virginia"," January","200401",27.5
"West Virginia"," January","200501",34.5
"West Virginia"," January","200601",39.4
"West Virginia"," January","200701",35.5
"West Virginia"," January","200801",30.8
"West Virginia"," January","200901",27.2
"West Virginia"," January","201001",27.7
"West Virginia"," January","201101",27.1
"West Virginia"," January","201201",34.9
"West Virginia"," January","201301",33.9
"West Virginia"," January","201401",23.5
"West Virginia"," January","201501",28.8
"West Virginia"," January","201601",27.6
"West Virginia"," February","200102",38
"West Virginia"," February","200202",36.7
"West Virginia"," February","200302",30.5
"West Virginia"," February","200402",32.9
"West Virginia"," February","200502",36
"West Virginia"," February","200602",33
"West Virginia"," February","200702",24.2
"West Virginia"," February","200802",34.6
"West Virginia"," February","200902",34
"West Virginia"," February","201002",27.2
"West Virginia"," February","201102",36.8
"West Virginia"," February","201202",37.7
"West Virginia"," February","201302",32.3
"West Virginia"," February","201402",30.9
"West Virginia"," February","201502",22.9
"West Virginia"," February","201602",34.9
"West Virginia"," March","200103",37.3
"West Virginia"," March","200203",42.8
"West Virginia"," March","200303",45.1
"West Virginia"," March","200403",44.9
"West Virginia"," March","200503",37.6
"West Virginia"," March","200603",41.2
"West Virginia"," March","200703",46.5
"West Virginia"," March","200803",42.1
"West Virginia"," March","200903",44
"West Virginia"," March","201003",43.4
"West Virginia"," March","201103",42.6
"West Virginia"," March","201203",52.6
"West Virginia"," March","201303",36.4
"West Virginia"," March","201403",37.1
"West Virginia"," March","201503",40
"West Virginia"," March","201603",48.6
"West Virginia"," April","200104",54.6
"West Virginia"," April","200204",54.1
"West Virginia"," April","200304",53.4
"West Virginia"," April","200404",52
"West Virginia"," April","200504",53.1
"West Virginia"," April","200604",55.7
"West Virginia"," April","200704",49.6
"West Virginia"," April","200804",54.4
"West Virginia"," April","200904",52.3
"West Virginia"," April","201004",55.6
"West Virginia"," April","201104",55
"West Virginia"," April","201204",51.7
"West Virginia"," April","201304",52.9
"West Virginia"," April","201404",53.1
"West Virginia"," April","201504",53.1
"West Virginia"," April","201604",53
"West Virginia"," May","200105",61
"West Virginia"," May","200205",57.9
"West Virginia"," May","200305",59.8
"West Virginia"," May","200405",65.9
"West Virginia"," May","200505",56.3
"West Virginia"," May","200605",57.7
"West Virginia"," May","200705",62.9
"West Virginia"," May","200805",57.1
"West Virginia"," May","200905",61.2
"West Virginia"," May","201005",63.4
"West Virginia"," May","201105",62
"West Virginia"," May","201205",65.8
"West Virginia"," May","201305",60.5
"West Virginia"," May","201405",61.7
"West Virginia"," May","201505",64.7
"West Virginia"," May","201605",59.5
"West Virginia"," June","200106",67.8
"West Virginia"," June","200206",70
"West Virginia"," June","200306",65.1
"West Virginia"," June","200406",67.6
"West Virginia"," June","200506",70.3
"West Virginia"," June","200606",66.6
"West Virginia"," June","200706",69.2
"West Virginia"," June","200806",69.7
"West Virginia"," June","200906",68.4
"West Virginia"," June","201006",71.9
"West Virginia"," June","201106",69.5
"West Virginia"," June","201206",67.5
"West Virginia"," June","201306",69.2
"West Virginia"," June","201406",70
"West Virginia"," June","201506",70.5
"West Virginia"," June","201606",69.5
"West Virginia"," July","200107",69.4
"West Virginia"," July","200207",73.6
"West Virginia"," July","200307",71.2
"West Virginia"," July","200407",71.1
"West Virginia"," July","200507",74.1
"West Virginia"," July","200607",72.3
"West Virginia"," July","200707",69.7
"West Virginia"," July","200807",70.6
"West Virginia"," July","200907",67.8
"West Virginia"," July","201007",73.8
"West Virginia"," July","201107",74.9
"West Virginia"," July","201207",75.3
"West Virginia"," July","201307",72.4
"West Virginia"," July","201407",69.6
"West Virginia"," July","201507",72.1
"West Virginia"," July","201607",73.7
"West Virginia"," August","200108",72.5
"West Virginia"," August","200208",72.8
"West Virginia"," August","200308",72.5
"West Virginia"," August","200408",68.8
"West Virginia"," August","200508",73.8
"West Virginia"," August","200608",73.1
"West Virginia"," August","200708",75
"West Virginia"," August","200808",68.7
"West Virginia"," August","200908",71.3
"West Virginia"," August","201008",73.3
"West Virginia"," August","201108",71.6
"West Virginia"," August","201208",70.8
"West Virginia"," August","201308",69.2
"West Virginia"," August","201408",69.1
"West Virginia"," August","201508",69.9
"West Virginia"," August","201608",75.1
"West Virginia"," September","200109",62.2
"West Virginia"," September","200209",67.5
"West Virginia"," September","200309",63.6
"West Virginia"," September","200409",65.6
"West Virginia"," September","200509",67.3
"West Virginia"," September","200609",61.6
"West Virginia"," September","200709",67.2
"West Virginia"," September","200809",66.5
"West Virginia"," September","200909",64.3
"West Virginia"," September","201009",65.6
"West Virginia"," September","201109",65.1
"West Virginia"," September","201209",63.9
"West Virginia"," September","201309",63.9
"West Virginia"," September","201409",64.8
"West Virginia"," September","201509",67.1
"West Virginia"," September","201609",69.4
"West Virginia"," October","200110",52.3
"West Virginia"," October","200210",54.5
"West Virginia"," October","200310",51.9
"West Virginia"," October","200410",55.2
"West Virginia"," October","200510",55.1
"West Virginia"," October","200610",51
"West Virginia"," October","200710",59.5
"West Virginia"," October","200810",51.8
"West Virginia"," October","200910",51.3
"West Virginia"," October","201010",54.2
"West Virginia"," October","201110",52.2
"West Virginia"," October","201210",52.9
"West Virginia"," October","201310",54.7
"West Virginia"," October","201410",53.9
"West Virginia"," October","201510",54
"West Virginia"," October","201610",57.3
"West Virginia"," November","200111",47.9
"West Virginia"," November","200211",41.2
"West Virginia"," November","200311",47.8
"West Virginia"," November","200411",46.9
"West Virginia"," November","200511",45
"West Virginia"," November","200611",45.4
"West Virginia"," November","200711",42.9
"West Virginia"," November","200811",40
"West Virginia"," November","200911",46.9
"West Virginia"," November","201011",43.2
"West Virginia"," November","201111",46.7
"West Virginia"," November","201211",39.5
"West Virginia"," November","201311",39.9
"West Virginia"," November","201411",37.9
"West Virginia"," November","201511",48.3
"West Virginia"," November","201611",45.6
"West Virginia"," December","200112",39.9
"West Virginia"," December","200212",32.7
"West Virginia"," December","200312",32.8
"West Virginia"," December","200412",34.5
"West Virginia"," December","200512",30
"West Virginia"," December","200612",39.4
"West Virginia"," December","200712",37.4
"West Virginia"," December","200812",35.2
"West Virginia"," December","200912",32.3
"West Virginia"," December","201012",25.3
"West Virginia"," December","201112",38.5
"West Virginia"," December","201212",39.2
"West Virginia"," December","201312",36
"West Virginia"," December","201412",37.9
"West Virginia"," December","201512",46.3
"West Virginia"," December","201612",35.7
"Wisconsin"," January","200101",19.1
"Wisconsin"," January","200201",24
"Wisconsin"," January","200301",13.7
"Wisconsin"," January","200401",10.7
"Wisconsin"," January","200501",14.2
"Wisconsin"," January","200601",27.7
"Wisconsin"," January","200701",20.3
"Wisconsin"," January","200801",14.7
"Wisconsin"," January","200901",6.1
"Wisconsin"," January","201001",15.1
"Wisconsin"," January","201101",12.3
"Wisconsin"," January","201201",20.8
"Wisconsin"," January","201301",16.8
"Wisconsin"," January","201401",6
"Wisconsin"," January","201501",15.3
"Wisconsin"," January","201601",16.2
"Wisconsin"," February","200102",14.9
"Wisconsin"," February","200202",26.7
"Wisconsin"," February","200302",13.7
"Wisconsin"," February","200402",20.8
"Wisconsin"," February","200502",24.8
"Wisconsin"," February","200602",18.4
"Wisconsin"," February","200702",11.7
"Wisconsin"," February","200802",13.2
"Wisconsin"," February","200902",20.4
"Wisconsin"," February","201002",20
"Wisconsin"," February","201102",18.5
"Wisconsin"," February","201202",26.6
"Wisconsin"," February","201302",17
"Wisconsin"," February","201402",7.3
"Wisconsin"," February","201502",7.6
"Wisconsin"," February","201602",22.7
"Wisconsin"," March","200103",28
"Wisconsin"," March","200203",24.8
"Wisconsin"," March","200303",29.1
"Wisconsin"," March","200403",33.6
"Wisconsin"," March","200503",27.4
"Wisconsin"," March","200603",31.6
"Wisconsin"," March","200703",34.6
"Wisconsin"," March","200803",25.4
"Wisconsin"," March","200903",30.1
"Wisconsin"," March","201003",37.5
"Wisconsin"," March","201103",28
"Wisconsin"," March","201203",45.6
"Wisconsin"," March","201303",23.9
"Wisconsin"," March","201403",21.5
"Wisconsin"," March","201503",30.7
"Wisconsin"," March","201603",36.8
"Wisconsin"," April","200104",46.8
"Wisconsin"," April","200204",42.9
"Wisconsin"," April","200304",42.6
"Wisconsin"," April","200404",44.6
"Wisconsin"," April","200504",47.7
"Wisconsin"," April","200604",49
"Wisconsin"," April","200704",42.8
"Wisconsin"," April","200804",42.9
"Wisconsin"," April","200904",43
"Wisconsin"," April","201004",50
"Wisconsin"," April","201104",41.7
"Wisconsin"," April","201204",45.1
"Wisconsin"," April","201304",37.8
"Wisconsin"," April","201404",39.7
"Wisconsin"," April","201504",45
"Wisconsin"," April","201604",42.9
"Wisconsin"," May","200105",57
"Wisconsin"," May","200205",50.8
"Wisconsin"," May","200305",53.8
"Wisconsin"," May","200405",53.1
"Wisconsin"," May","200505",52.7
"Wisconsin"," May","200605",56.5
"Wisconsin"," May","200705",59.1
"Wisconsin"," May","200805",52.1
"Wisconsin"," May","200905",55.1
"Wisconsin"," May","201005",57.7
"Wisconsin"," May","201105",54
"Wisconsin"," May","201205",59.6
"Wisconsin"," May","201305",55.2
"Wisconsin"," May","201405",55.3
"Wisconsin"," May","201505",56.6
"Wisconsin"," May","201605",56.1
"Wisconsin"," June","200106",64.4
"Wisconsin"," June","200206",66.4
"Wisconsin"," June","200306",63.1
"Wisconsin"," June","200406",62
"Wisconsin"," June","200506",69.4
"Wisconsin"," June","200606",65.1
